4.5521,-2.6608
3.3926,-2.8624
1.2844,-3.1519
-0.70476,-3.7669
-2.6971,-5.0661
-3.2083,-6.9516
-2.4605,-9.4182
-1.7617,-12.466
-2.2883,-15.299
9.2231,-17.778
9.3403,-19.794
9.6931,-21
11.683,-21.601
1.159,-21.579
1.0228,-20.909
-0.21064,-19.677
-1.8118,-18.041
-3.7593,-16.736
-5.4372,-16.054
-7.4747,-16.109
-9.4554,-16.665
-10.937,-17.43
-11.255,-18.301
-10.261,-19.044
-9.0996,-19.607
-8.2426,-19.788
-7.7118,-19.666
-7.414,-19.359
-7.3323,-19.087
-7.2675,-18.937
-7.2377,-18.94
-7.231,-19.064
-7.5114,-19.247
-7.8986,-19.437
-8.2049,-19.558
-8.2962,-19.632
-8.0732,-19.76
-7.6832,-20.057
-7.276,-20.644
-6.901,-21.695
-7.2014,-23.053
-8.4964,-24.766
-9.5703,-26.326
-10.521,-27.594
-10.454,-28.447
-9.2111,-28.759
-8.1608,-28.784
-7.4352,-28.801
-7.6717,-29.002
-8.1598,-29.409
-8.9216,-30.152
-9.3464,-31.551
-8.7326,-34.36
-9.9121,-39.516
0.35086,-45.859
-3.8381,-52.281
-8.3808,-57.39
-11.357,-59.477
-32.477,-59.234
-32.044,-57.509
-31.679,-55.642
-31.306,-54.01
-30.123,-52.948
-29.096,-52.199
-28.113,-51.598
-27.217,-51.148
-26.563,-50.767
-26.463,-50.447
-27.752,-50.256
-29.133,-50.1
-30.472,-49.721
-31.486,-48.818
-31.298,-47.052
-29.498,-44.016
-10.2,-40.262
5.1879,-35.913
21.598,-30.957
36.089,-26.47
26.453,-22.146
17.873,-18.856
11.1,-16.314
9.7992,-14.215
7.3494,-12.568
4.0614,-10.977
2.9004,-9.2227
4.2576,-7.6173
6.1361,-6.1349
8.0998,-4.672
8.3157,-3.2776
6.3763,-1.6156
5.3406,0.66968
6.7485,3.238
9.571,5.9972
12.45,8.7853
14.056,10.903
12.941,12.456
10.459,13.564
8.6305,14.217
8.9231,14.666
9.6145,14.925
10.639,15.044
11.575,15.014
10.885,14.863
10.195,14.644
9.411,14.411
8.7087,14.258
8.0516,14.183
7.4964,14.156
7.1196,14.133
6.7451,14.085
6.3717,13.996
6.0165,13.879
5.6736,13.732
5.2692,13.564
4.872,13.438
4.4669,13.382
4.1381,13.407
3.7935,13.461
3.5841,13.47
3.348,13.386
3.2597,13.209
2.6509,12.934
0.18893,12.616
-2.2723,12.255
-4.7815,11.83
-6.5625,11.392
-6.4664,10.887
-6.1271,10.253
-5.7623,9.5858
-6.0713,8.8534
-6.6804,8.0103
-7.2917,7.2125
-7.9018,6.45
-7.8028,5.711
-7.4048,5.1021
-7.0322,4.4902
-6.7328,3.9175
-6.4913,3.3075
-6.2831,2.5906
-6.128,1.8771
-6.0001,1.1527
-5.9003,0.42029
-5.8663,-0.16177
-5.4523,-0.62047
-3.5341,-0.97547
-1.0582,-1.1976
1.4172,-1.364
3.481,-1.5618
3.9633,-1.8284
3.7476,-2.1936
3.4378,-2.6689
3.1102,-3.1413
2.7276,-3.6012
2.3433,-4.0533
1.9455,-4.4375
1.5171,-4.8426
1.2242,-5.2213
0.84305,-5.5832
0.47825,-5.9273
0.1156,-6.1896
-0.30304,-6.3755
-0.58416,-6.4626
-0.83217,-6.4475
-1.9048,-6.3959
-2.948,-6.37
-3.942,-6.393
-4.844,-6.4261
-4.7677,-6.4132
-4.564,-6.3323
4.84,-6.2131
8.5801,-6.111
8.1532,-6.0903
7.6808,-6.1435
-1.8539,-6.2123
-5.8054,-6.2413
-5.6054,-6.1908
-5.4001,-6.0698
-5.2895,-5.8969
-5.2109,-5.6567
-4.0586,-5.3544
-1.7081,-4.9407
0.59283,-4.3793
2.8545,-3.8266
4.0191,-3.3498
3.8913,-3.0059
3.5258,-2.8533
3.144,-2.8127
2.636,-2.8116
2.1634,-2.7851
1.8986,-2.7056
1.6951,-2.57
1.6334,-2.424
1.6274,-2.279
1.6214,-2.1833
1.5932,-2.139
1.4517,-2.1435
1.2466,-2.1895
1.0717,-2.2854
0.93822,-2.4655
0.84811,-2.7075
0.84184,-2.9945
0.84791,-3.3019
0.85422,-3.5437
0.8618,-3.7285
0.79479,-3.8787
0.73866,-3.9982
0.69952,-4.1162
0.57845,-4.2504
0.4733,-4.395
0.47187,-4.6087
0.40249,-4.9012
0.17219,-5.2992
-0.045893,-5.8145
-0.45581,-6.3152
-0.74785,-6.7852
-0.70949,-7.2199
-0.76635,-7.5331
-0.6437,-7.7414
-0.54059,-7.8542
-0.58201,-7.9008
-0.45388,-7.9641
-0.47711,-8.1281
-0.61588,-8.4014
-0.59445,-8.764
-0.60225,-9.1719
-2.0728,-9.4872
-4.1387,-9.6996
-6.144,-9.8112
-8.0936,-9.8266
-8.3973,-9.7825
-0.079896,-9.7166
4.4264,-9.6493
4.281,-9.5873
4.1515,-9.5365
-3.5866,-9.4785
-7.9194,-9.3925
-7.3958,-9.2935
-6.8429,-9.2037
-6.2992,-9.16
-6.3767,-9.1898
-6.5607,-9.2703
-6.6859,-9.3609
-6.7592,-9.3972
-6.1462,-9.3544
-5.4054,-9.2092
-4.7434,-9.0058
-4.1675,-8.7866
-3.6921,-8.5811
-3.2662,-8.4265
-2.9473,-8.2757
-2.9227,-8.1389
-2.8289,-8.0382
-2.6702,-8.0444
-2.3461,-8.1995
-1.5965,-8.4776
-0.76664,-8.8509
-0.66013,-9.2165
-2.1263,-9.5741
-3.7162,-9.9445
-5.3619,-10.295
-6.2397,-10.698
-5.3799,-11.268
-4.4967,-12.032
-3.6113,-13.14
-15.046,-14.795
-8.6371,-16.704
-14.282,-18.93
-21.957,-20.892
-15.325,-22.56
-31.083,-23.923
-30.036,-24.76
-27.294,-25.216
-24.729,-25.376
-23.081,-25.354
-21.813,-25.288
-20.873,-25.223
-20.042,-25.147
-18.868,-25.024
-17.71,-24.82
-16.571,-24.56
-15.529,-24.23
-14.639,-23.793
-13.866,-23.302
-13.201,-22.707
-12.665,-21.939
-12.168,-21.143
-11.879,-20.289
-11.603,-19.596
-11.355,-19.083
-11.122,-18.799
-10.78,-18.807
-10.435,-19.049
-10.096,-19.489
-9.8578,-19.97
-9.6401,-20.428
-9.5768,-20.842
-9.6582,-21.19
-9.8212,-21.583
-10.113,-22.097
-10.457,-22.594
-10.813,-22.978
-11.18,-23.158
-11.489,-23.126
-11.904,-23.045
-12.243,-23.123
-12.451,-23.466
-12.599,-24.101
-12.576,-24.817
-12.567,-25.542
-12.562,-26.282
-12.641,-26.938
-12.681,-27.555
-12.708,-28.112
-12.75,-28.465
-12.731,-28.641
-12.761,-28.689
-12.833,-28.708
-13.128,-28.804
-13.45,-29.059
-13.732,-29.444
-13.903,-29.934
-13.724,-30.496
-13.38,-30.957
-12.924,-31.306
-12.403,-31.496
-11.942,-31.647
NaN,-31.897
NaN,-32.243
-12.777,-32.617
-13.538,-32.917
-14.195,-33.036
-14.76,-33.028
-13.896,-32.964
-13.194,-32.92
-13.844,-32.923
-14.673,-32.997
-15.583,-33.135
-16.508,-33.324
-16.242,-33.553
-15.896,-33.743
-15.566,-33.869
-15.314,-33.892
-15.133,-33.867
-15.031,-33.879
-14.982,-33.998
-14.96,-34.23
-14.943,-34.545
-14.821,-34.811
-14.741,-34.976
-14.736,-34.997
-14.835,-34.873
-15.176,-34.633
-15.674,-34.263
-14.404,-33.815
-10.818,-33.268
-6.6273,-32.617
-2.579,-32.035
-0.20335,-31.544
-0.030369,-31.153
-0.63765,-30.907
-1.2792,-30.736
-1.807,-30.622
-1.9352,-30.502
-2.0508,-30.323
-2.1601,-30.114
-2.3235,-29.907
-2.8618,-29.736
-3.4688,-29.638
-4.0038,-29.575
-4.5531,-29.503
-4.9923,-29.404
-5.3322,-29.267
-5.7317,-29.079
-6.0594,-28.879
-6.4198,-28.666
-6.7648,-28.441
-7.0775,-28.27
-7.3878,-28.164
-7.6708,-28.119
-7.9536,-28.093
-8.1571,-27.985
-8.4382,-27.701
-19.833,-27.157
-14.584,-26.258
-9.0174,-25.193
-4.7748,-24.011
8.9118,-22.727
8.7165,-21.604
6.9694,-20.584
5.8007,-19.604
4.7752,-18.797
3.9976,-18.084
3.3736,-17.435
2.8437,-16.97
2.4529,-16.646
2.0071,-16.416
1.6091,-16.233
1.2772,-15.978
0.90705,-15.651
0.51868,-15.243
0.10672,-14.746
-0.30673,-14.263
-0.6792,-13.788
-1.0082,-13.339
-1.2713,-13.043
-1.4632,-12.915
-1.5587,-12.979
-1.5826,-13.166
-1.5523,-13.36
-1.5271,-13.452
-1.541,-13.374
-1.5816,-13.153
-1.6519,-12.812
-1.6964,-12.466
-1.9562,-12.163
-2.1807,-11.952
-2.3728,-11.895
-2.5295,-11.957
-2.422,-12.063
-2.3187,-12.155
-2.2411,-12.208
-2.2007,-12.211
-1.9981,-12.171
-1.7897,-12.065
-1.5999,-11.889
-1.3994,-11.641
-1.3768,-11.336
-1.3646,-11.088
-1.3343,-10.937
-1.2537,-10.913
-1.1581,-10.985
-1.0538,-11.075
